_id,MISSION,MISSION STATEMENT,GOAL,GOAL STATEMENT,ACTION,ACTION STATEMENT,PROGRAMME,REPORT SUMMARY,Action Formal Stakeholder,Formal Stakeholder,Action Category,Report Category,Action Labels,Report Labels,Insert Datetime
6849979e9b5e602eb0072eb9,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,University College Dublin,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 092,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072eba,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,University College Dublin,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 092,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ebb,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Trinity College Dublin is actively involved in climate and agriculture research projects funded under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Trinity College Dublin,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 089,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ebc,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Trinity College Dublin is actively involved in climate and agriculture research projects funded under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Trinity College Dublin,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 089,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ebd,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Trinity College Dublin is actively involved in climate and agriculture research projects funded under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Trinity College Dublin,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 089,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ebe,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Dublin City University is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Dublin City University,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 028,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ebf,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Dublin City University is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Dublin City University,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 028,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ec0,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Dublin City University is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Dublin City University,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 028,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ec1,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved in research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Irish Cattle Breeding Federation,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 050,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ec2,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved in research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Irish Cattle Breeding Federation,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 050,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ec3,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved in research projects under the Ireland – New Zealand Joint Research Initiative.,Food For Health Ireland,Irish Cattle Breeding Federation,Research And Regulatory,Research And Regulatory,Research and Regulatory 035,Research and Regulatory 050,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ec4,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved in advancing climate-smart agriculture and food systems innovation through the AIM4C initiative.,Vistamilk Sfi Research Centre,Agricultural Innovation Mission For Climate,Research And Regulatory,Research And Regulatory,Research and Regulatory 098,Research and Regulatory 006,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ec5,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved in advancing climate-smart agriculture and food systems innovation through the AIM4C initiative.,Vistamilk Sfi Research Centre,Agricultural Innovation Mission For Climate,Research And Regulatory,Research And Regulatory,Research and Regulatory 098,Research and Regulatory 006,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ec6,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved in advancing climate-smart agriculture and food systems innovation through the AIM4C initiative.,Vistamilk Sfi Research Centre,Agricultural Innovation Mission For Climate,Research And Regulatory,Research And Regulatory,Research and Regulatory 098,Research and Regulatory 006,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072ec7,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved in the Agricultural Innovation Mission for Climate (AIM4C) as a joint initiative partner.,Vistamilk Sfi Research Centre,United States Agency For International Development,Research And Regulatory,International Organisation,Research and Regulatory 098,International organisation 023,2025-06-11T15:50:06.111Z
