_id,Speaker,Topic Thoughts,Sentiment,Organization,Designation,Category,Labels,Insert Datetime
6849ec1728a615fc0c4cf90e,"Minister for Jobs, Enterprise and Innovation (Deputy Richard Bruton)",The speaker expresses concern for the community affected by the company's restructuring and emphasizes the importance of supporting workers and their families.,Support,"Department of Jobs, Enterprise and Innovation","Deputy (TD), Minister for Jobs, Enterprise and Innovation","Department of Jobs, Enterprise and Innovation 001","Department of Jobs, Enterprise and Innovation 001, Deputy (TD), Minister for Jobs, Enterprise and Innovation",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf90f,Deputy Joe Carey,The speaker advocates for the restoration of rural practice allowances to support rural development.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf910,The Taoiseach,The speaker emphasizes the need for flexibility in water management to support communities and agricultural operations affected by flooding.,Support,Government of Ireland,"Deputy (TD), The Taoiseach (Prime Minister)",Government of Ireland 001,"Government of Ireland 001, Deputy (TD), The Taoiseach (Prime Minister)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf911,Deputy Gerry Adams,"The speaker emphasizes the distress and devastation experienced by families and communities due to flooding, highlighting their mental and physical exhaustion.",Neutral,Sinn Féin,Former President,Political Party 009,"Political Party 009, Former President",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf912,Deputy Catherine Murphy,The speaker emphasizes the devastating impact of flooding and the need for comprehensive flood management strategies.,Support,Social Democrats,"Deputy (TD), Co Leader",Political Party 010,"Political Party 010, Deputy (TD), Co Leader",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf913,Deputy Catherine Murphy,The speaker emphasizes the devastating impact of flooding on homes and the need for effective flood management strategies.,Support,Social Democrats,"Deputy (TD), Co Leader",Political Party 010,"Political Party 010, Deputy (TD), Co Leader",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf914,Deputy Ruth Coppinger,The speaker highlights the inadequacy of water infrastructure and the irony of a broken water meter amidst flooding issues.,Oppose,Solidarity The Left Alternative,"Deputy (Member of the Dail Eireann, the lower house of the Irish Parliament)",Political Party 011,"Political Party 011, Deputy (Member of the Dail Eireann, the lower house of the Irish Parliament)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf915,Deputy Ruth Coppinger,The speaker highlights the inadequate water infrastructure and the irony of a broken water meter amidst flooding issues.,Oppose,Solidarity The Left Alternative,"Deputy (Member of the Dail Eireann, the lower house of the Irish Parliament)",Political Party 011,"Political Party 011, Deputy (Member of the Dail Eireann, the lower house of the Irish Parliament)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf916,Deputy Ruth Coppinger,The speaker highlights the inadequate water infrastructure and the irony of a burst water meter amidst ongoing flooding issues.,Oppose,Solidarity The Left Alternative,"Deputy (Member of the Dail Eireann, the lower house of the Irish Parliament)",Political Party 011,"Political Party 011, Deputy (Member of the Dail Eireann, the lower house of the Irish Parliament)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf917,Deputy John Browne,The speaker emphasizes the significant flooding issues affecting the community and the urgent need for effective solutions and compensation for victims.,Support,Fianna Fáil,Former Deputy,Political Party 002,"Political Party 002, Former Deputy",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf918,Deputy John O’Mahony,The speaker emphasizes the urgent need for effective flood relief measures and long-term solutions to address the impacts of climate change on water management.,Support,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf919,Deputy Joe Costello,The speaker acknowledges the effectiveness of flood defences in Dublin and criticizes insurance companies for not recognizing this in their policies.,Oppose,Labour Party,"Deputy, Spokesperson on Urban Regeneration",Political Party 006,"Political Party 006, Deputy, Spokesperson on Urban Regeneration",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf91a,Deputy Marcella Corcoran Kennedy,The speaker emphasizes the need for effective management and maintenance of water bodies to address flooding issues.,Support,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf91b,Deputy Noel Harrington,The speaker emphasizes the importance of coordinated maintenance and management of water resources during flooding events.,Support,Dail Eireann,Former Deputy,Dail Eireann 001,"Dail Eireann 001, Former Deputy",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf91c,Deputy Tony McLoughlin,The speaker emphasizes the need for improved national systems to minimize flood damage and better manage water-related crises.,Support,Fine Gael,Former Deputy,Political Party 003,"Political Party 003, Former Deputy",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf91d,Deputy Tony McLoughlin,The speaker emphasizes the need for better systems to minimize flood damage and improve national response to flooding.,Support,Fine Gael,Former Deputy,Political Party 003,"Political Party 003, Former Deputy",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf91e,Deputy Paul J. Connaughton,The speaker expresses frustration over the lack of timely action and decision-making regarding flood relief efforts.,Oppose,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf91f,Deputy Sandra McLellan,The speaker emphasizes the need for effective systems to manage water-related issues and prevent flooding.,Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf920,Deputy Martin Ferris,"The speaker criticizes the neglect of small and medium-sized family farms in rural development, highlighting their importance for survival in rural Ireland.",Oppose,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf921,Deputy Martin Ferris,The speaker criticizes the neglect of rural development and the detrimental impact on small and medium-sized family farms.,Oppose,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf922,Deputy Martin Ferris,"The speaker criticizes the neglect of small and medium-sized family farms, emphasizing their importance for rural survival.",Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf923,Deputy Danny Healy-Rae,The speaker advocates for government support to sustain family farms and improve rural economic conditions.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf924,Deputy Danny Healy-Rae,The speaker emphasizes the need for government support to sustain family farms and rural livelihoods.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf925,Deputy Michael Moynihan,The speaker emphasizes the importance of equitable support distribution to ensure the viability of all farming sectors in rural areas.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf926,Deputy Michael Moynihan,The speaker emphasizes the importance of equitable support for all sectors of agriculture to ensure viable farms in rural areas.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf927,Deputy Michael Moynihan,The speaker emphasizes the importance of agriculture in sustaining rural Ireland and advocates for equitable support across all farming sectors.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf928,Deputy James Browne,"Farmers are essential to rural communities, providing economic support and stability.",Support,Fianna Fáil,"Deputy (TD), Minister of State at the Department of Health",Political Party 002,"Political Party 002, Deputy (TD), Minister of State at the Department of Health",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf929,Deputy James Browne,Farmers are essential to rural communities and their economic viability is critical for rural development.,Support,Fianna Fáil,"Deputy (TD), Minister of State at the Department of Health",Political Party 002,"Political Party 002, Deputy (TD), Minister of State at the Department of Health",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf92a,Deputy James Browne,The speaker emphasizes the critical role of farmers in sustaining rural communities and calls for support to enhance their viability.,Support,Fianna Fáil,"Deputy (TD), Minister of State at the Department of Health",Political Party 002,"Political Party 002, Deputy (TD), Minister of State at the Department of Health",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf92b,Deputy Tom Neville,The speaker advocates for liberalizing planning laws to enhance rural communities and alleviate financial pressures on farmers.,Support,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf92c,Deputy Tom Neville,The speaker supports liberalizing planning laws to enhance rural communities and alleviate financial pressures on farmers.,Support,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf92d,Deputy Patrick O’Donovan,The speaker emphasizes the importance of agriculture as a backbone of the rural economy and advocates for strong farming organizations to support rural development.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf92e,Deputy Patrick O’Donovan,The speaker emphasizes the importance of strong farming organizations and the need for government support to address challenges faced by rural communities.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf92f,Deputy Patrick O’Donovan,Deputy O'Donovan emphasizes the importance of agriculture and agribusiness as the backbone of the rural economy.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf930,Deputy Anne Rabbitte,The speaker emphasizes the importance of rural social schemes for enhancing community engagement and providing support to farming families.,Support,Fianna Fáil,"Deputy (TD), Minister of State for Disability at the Department of Health and the Department of Justice",Political Party 002,"Political Party 002, Deputy (TD), Minister of State for Disability at the Department of Health and the Department of Justice",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cf931,Deputy Anne Rabbitte,The speaker emphasizes the importance of rural social schemes for enhancing community involvement and providing income to those in need.,Support,Fianna Fáil,"Deputy (TD), Minister of State for Disability at the Department of Health and the Department of Justice",Political Party 002,"Political Party 002, Deputy (TD), Minister of State for Disability at the Department of Health and the Department of Justice",2025-06-11T21:50:31.061Z
